dataset,status,n_features,beam_size,attempt,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
feynman_I_44_4,ok,5,128,3,BFGS,0.6594528965773523,13.057544698689055,115,379.64,,0.001,(0.286958939892201 + ((-11.49550198041397 * (-2.672702249888496 + (0.8826010950824924 * x_3))) - ((-11.986592800198004 * (-2.74648864990375 + (0.8845625750500153 * x_4))) - (102.46096192416414 * ((0.1719223455321709 * inv(((1.7860032959356333 * ((-0.11600444603575039 + (1.05768499203073 * (-2.735022369041267 + (0.8893477651640194 * x_1)))))**2) - ((49.96693637372465 * (-2.499546494011863 + (0.8393835285754679 * x_2))) - (-0.047861721111532335 * (((((0.8624655961823988 * inv((6.454239166262239 + (0.5141567975000239 * (-2.499546494011863 + (0.8393835285754679 * x_2)))))) - (0.13531329629455247 * (-2.499546494011863 + (0.8393835285754679 * x_2)))) - ((7.0238711761692905 * (-2.735022369041267 + (0.8893477651640194 * x_1))) - (0.455572341418516 * (-2.74648864990375 + (0.8845625750500153 * x_4))))) + (0.29035652421559277 * (-2.772098215480759 + (0.9125155363496182 * x_0)))) * inv((0.3852236160367405 + (0.21719199770968145 * (-2.74648864990375 + (0.8845625750500153 * x_4))))))))))) * ((0.9410739664973833 * (-2.672702249888496 + (0.8826010950824924 * x_3))) - (-2.74648864990375 + (0.8845625750500153 * x_4))))))))
feynman_I_47_23,ok,3,128,3,BFGS,0.9662307984135521,0.12325933134967668,117,190.78,,0.001,(0.2689060481420116 + ((2.343029461148065 * (((9.185780711234678 * inv(((2.911977033695017 * inv((6.016434598415746 + (52.72849537336887 * (-2.6165659297933477 + (0.8878935966391123 * x_1)))))) + (((18.185185670654803 * inv((1.76514759623117 + (0.5326846926023105 * (-2.6165659297933477 + (0.8878935966391123 * x_1)))))) + (0.105287758365077 * inv((0.13754007071567376 + (0.005520901882728047 * ((inv((46.90683470878945 + (4.459244446363222 * (-2.5724828174692225 + (0.8432476442733219 * x_2))))) * inv((0.022764649138980048 + (0.46225903830287673 * (-2.5724828174692225 + (0.8432476442733219 * x_2)))))) * (0.30375855964800946 * (-2.592997202582427 + (0.837398763532969 * x_0))))))))) + (0.3360031074049502 * (-2.6165659297933477 + (0.8878935966391123 * x_1))))))) + ((0.1943449217156692 * (-2.592997202582427 + (0.837398763532969 * x_0))) - (0.00020664133954494232 * inv((4.4469781127450805 + (4.410889526478279 * (-2.5724828174692225 + (0.8432476442733219 * x_2)))))))) * inv((1.3778753922105293 + (0.3706914852796577 * (-2.5724828174692225 + (0.8432476442733219 * x_2))))))) - (0.03988922616177977 * (-2.6165659297933477 + (0.8878935966391123 * x_1)))))
feynman_I_48_2,ok,3,32,1,BFGS,0.999798344634693,1.3118179126005234,103,37.54,,0.001,(6.493996234854137 + (((0.14448972261306225 * (-3.391832487704957 + (0.5210116748906156 * x_2))) - (-0.16909941308195692 * (-3.391832487704957 + (0.5210116748906156 * x_2)))) + ((0.3448473220464672 * ((18.689236534369442 + (5.646489862111363 * (-3.391832487704957 + (0.5210116748906156 * x_2)))))**2) - (((1.8039880869865206 * (((-5.215881096760452 + (-1.4942931924734095 * (-3.391832487704957 + (0.5210116748906156 * x_2)))))**2 * ((-0.0847817735253964 * ((-0.060191584108898216 + (0.07170410030731077 * (-2.552294993039161 + (0.8647831399427154 * x_0)))))**2) - (1.0264557558828233 * (-2.552294993039161 + (0.8647831399427154 * x_0)))))) - ((0.00701658829047716 * ((17.935109767698613 + (0.15849152259188481 * (8.314946914131802 * (-3.391832487704957 + (0.5210116748906156 * x_2))))))**2) - (0.25893398592814376 * ((0.8247905854459374 + (-1.3012921781160602 * (-4.937743544426889 + (3.2843729845807 * x_1)))))**2))) - ((-0.15468114448832515 + (-0.10726635848884525 * (-2.552294993039161 + (0.8647831399427154 * x_0)))))**2))))
feynman_I_50_26,ok,4,128,3,BFGS,0.37333307911311653,1.5713046816633458,103,338.86,,0.001,(-0.2988260098396196 + (((((0.26548134900661147 * (-3.6514817749949793 + (1.80323135783928 * x_0))) - (-0.018370302745594036 * inv((65.16736636990436 + (3.449351143507462 * (-3.3181470678994196 + (1.6324912473197704 * x_1))))))) + (0.6508186402614575 * (-3.3181470678994196 + (1.6324912473197704 * x_1)))) + (((0.9026773423124048 * (-3.3328522910623977 + (1.7072811432647408 * x_3))) + (((0.29656727555052576 * (-3.6514817749949793 + (1.80323135783928 * x_0))) - (-0.5188661148085068 * (-3.536023516680619 + (1.75533069780533 * x_2)))) + inv((0.5816457863244491 + (0.5582988108662565 * inv((8.242919588220285 + (1.4115457635457576 * (-3.6514817749949793 + (1.80323135783928 * x_0)))))))))) + (0.15076847474267507 * inv((56.38325355433042 + (0.9996395052634623 * inv((38.21454899075235 + (4.37829637129995 * (-3.3328522910623977 + (1.7072811432647408 * x_3))))))))))) + (0.3727222412712987 * inv((2.6699569263704 + (8.930404815330604 * (0.17247040376813572 * (-3.3328522910623977 + (1.7072811432647408 * x_3)))))))))
feynman_I_6_2,ok,2,64,2,BFGS,0.9414984281373258,0.010379643728964272,61,55.41,,0.001,(-0.031030918234541023 + ((0.3215957565756621 * inv((2.3648863469791603 + (0.5559308445994677 * (-3.405357073342636 + (1.6986630633987225 * x_1)))))) + ((0.021815514099274055 * inv((0.10277252416020013 + (5.906452527874906 * inv((0.10478010737712437 + (5.173150436425251 * ((-3.514115234431094 + (1.739810398745664 * x_0)) * inv((0.3454122736113895 + (0.3241430602051888 * inv((0.21899246612434364 + (0.36622765318269423 * (-3.405357073342636 + (1.6986630633987225 * x_1)))))))))))))))) - (-0.00020663202503450658 * inv((0.3581245484809511 + (5.174126701253181 * (-3.405357073342636 + (1.6986630633987225 * x_1)))))))))
feynman_I_6_2a,ok,1,32,1,BFGS,0.9999939178685966,0.00017759016331958842,124,14.00,,0.001,(0.28377513007177324 + (((0.4096826734759773 * exp((-21.07779169966686 + (-1.1395658981065035 * (-3.3043792546673862 + (1.6591429555496728 * x_0)))))) - inv(((8.383315054608136 * exp((0.6459036586536331 + (4.993095214412131 * (((0.09632416323529275 * (-3.3043792546673862 + (1.6591429555496728 * x_0))) - (0.3691836158819364 * inv(((0.3926744262435826 * (-3.3043792546673862 + (1.6591429555496728 * x_0))) - (-0.042797047715479264 * inv(((0.18153034487765773 * (-3.3043792546673862 + (1.6591429555496728 * x_0))) - ((64.16807377254975 * exp((3.1128124144843934 + (1.3039094714530188 * (-3.3043792546673862 + (1.6591429555496728 * x_0)))))) + (((7.166025159728658 * exp((0.8324575846520084 + (1.1289429897924377 * (-3.3043792546673862 + (1.6591429555496728 * x_0)))))) - (0.1480179367307477 * (-3.3043792546673862 + (1.6591429555496728 * x_0)))) + (182.312218949697 * ((-3.3043792546673862 + (1.6591429555496728 * x_0)) * (-3.3043792546673862 + (1.6591429555496728 * x_0))))))))))))) * (0.27644583331340344 * (-3.3043792546673862 + (1.6591429555496728 * x_0)))))))) - (-0.22826663215409093 * (-3.3043792546673862 + (1.6591429555496728 * x_0)))))) - (0.07822141469394803 * (-3.3043792546673862 + (1.6591429555496728 * x_0)))))
feynman_I_6_2b,ok,3,256,4,BFGS,0.7599707981344944,0.026716966888539834,66,380.10,,0.001,(-0.025938253032122136 + ((((0.0010487753530372475 * (-3.504008249416157 + (1.7339598113329304 * x_2))) + (0.001566089450295927 * inv((0.6945711783985071 + (0.3257631856929171 * (inv((0.6396171130317428 + (0.6031284202823178 * (-3.504008249416157 + (1.7339598113329304 * x_2))))) * (2.9851525447582175 * inv((16.238371387993762 + (0.10629278382644933 * (-3.504008249416157 + (1.7339598113329304 * x_2)))))))))))) + (0.0003601866818843774 * inv((0.426308367052766 + (2.9471997847060676 * (-3.5208095926375687 + (1.7955920545817259 * x_1))))))) + (0.6639621688584713 * inv((3.254285894753423 + (0.6962718036862081 * (-3.648690234065757 + (1.810834389535367 * x_0))))))))
feynman_I_8_14,ok,4,256,4,BFGS,0.4558276311088443,0.7004706785201239,78,433.45,,0.001,(1.8029338830793948 + ((-0.07136689064112864 * (-2.7225380020541645 + (0.925073228466846 * x_1))) - (-0.12513537691001703 * ((-1.0630211291377352 * (-2.6197762566691063 + (0.8822041138208964 * x_3))) * ((-6.57206070117104 * (-2.6197762566691063 + (0.8822041138208964 * x_3))) - ((-4.570878043646389 * (-2.6197762566691063 + (0.8822041138208964 * x_3))) - ((-0.5063105039054159 * inv(((0.4179172830292064 * inv(((-6.073017099247564 * (-2.6197762566691063 + (0.8822041138208964 * x_3))) - (-0.07314933569829321 * (-2.7225380020541645 + (0.925073228466846 * x_1)))))) - (-56.58035294346951 * inv((-0.33575065694032646 + (-0.833714409833122 * (-2.8502199266344257 + (0.9130456171320038 * x_0))))))))) - (-4.406389517826772 * (-2.599248084478257 + (0.8845884196557181 * x_2))))))))))
feynman_I_9_18,ok,9,64,2,BFGS,0.6577793393254923,0.06964789882800085,70,205.51,,0.001,(0.3389724295136894 + (((0.06086183692388873 * (-5.0619378650438245 + (3.429332041613027 * x_0))) + (((0.02688352475170399 * (-5.425315389628147 + (3.544367204983429 * x_4))) - (((0.5094158913223659 * (-5.280887282031235 + (3.517700762370517 * x_1))) - ((0.4531439770768392 * (-5.392816095681697 + (3.542785928524673 * x_6))) - (0.02945370846685175 * exp((0.09895073136646607 + (0.7783153894020218 * (-11.8704355229784 + (3.388706955506491 * x_7)))))))) - (-0.4253847753302368 * (-5.392816095681697 + (3.542785928524673 * x_6))))) + (0.03569044067891887 * (-5.3254948363333385 + (3.5109234238146523 * x_8))))) + (0.5624906525167195 * (-5.280887282031235 + (3.517700762370517 * x_1)))))
feynman_test_1,ok,7,256,4,BFGS,0.76704816822418,4.190900885068478,113,299.07,,0.001,(1.9141624821328946 + (exp((-0.030112802726590962 + (0.5096894997781252 * (-5.138990131434707 + (3.418222117248415 * x_3))))) * ((9.822399439729953 * (exp((((-4.1718208507245045 * (-3.366539535406591 + (1.6550803839109154 * x_6))) + (2.3751711407587788 * (-3.366539535406591 + (1.6550803839109154 * x_6)))) + ((-11.538125760690548 * (-3.537848367214543 + (1.7762555305867092 * x_5))) + (10.78115897625256 * (-3.537848367214543 + (1.7762555305867092 * x_5)))))) * (14.038134693712752 * inv((193.03896394203184 + (-9.764929929452407 * (-5.207970175488111 + (3.4354126422346773 * x_1)))))))) - (((-1.1809540591654106 * exp((0.21693238344700827 + (0.04122425066374363 * (-5.46455807631665 + (3.5498345168665297 * x_4)))))) + (((-0.4379257790642641 * (-5.207970175488111 + (3.4354126422346773 * x_1))) + (-1.4564976129395983 * (-5.227781264550111 + (3.4955479802810143 * x_0)))) + exp((0.2190039634433355 + (-0.864067710263984 * (-5.46455807631665 + (3.5498345168665297 * x_4))))))) + (0.3174546015361569 * exp((0.19892092319710675 + (0.5113010405161988 * (-3.537848367214543 + (1.7762555305867092 * x_5))))))))))
feynman_test_10,ok,3,32,1,BFGS,0.9808080803795618,0.07005353989994312,41,27.46,,0.001,(2.342024326556665 + ((0.08367649685024456 * (-3.3845826183045533 + (1.6813002149621212 * x_1))) - ((0.010402568133656306 * inv((154.75035451439663 + (59.6978483909652 * ((-8.116061002775346 + (1.6342484134069302 * x_0)) * inv((0.07388306412206011 + (0.16065535945633796 * (-3.3460345348848217 + (1.6375695874502416 * x_2)))))))))) - (0.4928578019568036 * (-3.3460345348848217 + (1.6375695874502416 * x_2))))))
feynman_test_11,ok,4,256,4,BFGS,0.77139280245762,0.5490273827195539,123,246.60,,0.001,(-0.04072230657001615 + ((1.5457642010252983 * inv((0.8602716699719786 + (0.19733641611713967 * (-3.3954474918985897 + (1.6980452382715512 * x_0)))))) - ((-1.9051484780280359 * (inv((2.493784804386697 + (-0.07242882419831043 * (-3.346469913588077 + (1.6850115584239587 * x_2))))) * (inv((13.96725776592551 + (-1.871074166303438 * (-5.236612109883896 + (3.481438590813907 * x_3))))) * (((2.3366845538162218e-08 * (inv((4.891201668914103 + (-2.8552201841777443 * (-5.236612109883896 + (3.481438590813907 * x_3))))) * ((-12.183830951878758 * inv((7.040548162360428 + (4.647745951346129 * (-3.3954474918985897 + (1.6980452382715512 * x_0)))))) - (-0.7242336657181687 * (-3.346469913588077 + (1.6850115584239587 * x_2)))))) - ((((12.329003215335801 * (-3.346469913588077 + (1.6850115584239587 * x_2))) - (9.097210001243642 * inv((161.28755112272842 + (1.0182332331927255 * (-5.236612109883896 + (3.481438590813907 * x_3))))))) - (1.482354448461563 * (-3.665844595981015 + (1.777098795308299 * x_1)))) - (-9.602145374642856 * (-3.665844595981015 + (1.777098795308299 * x_1))))) - (-5.236612109883896 + (3.481438590813907 * x_3)))))) - (1.1213275300805536 * (-3.3954474918985897 + (1.6980452382715512 * x_0))))))
feynman_test_12,ok,5,64,2,BFGS,0.9399996236942367,3.5519336646853343,123,61.36,,0.001,(1.0075351677966742 + ((inv((30.531995754577103 + (-3.538019937778772 * (-3.5635370620943165 + (1.7939317028206654 * x_1))))) * exp((-0.062367250250510126 + (-0.83742015154581 * (-3.5635370620943165 + (1.7939317028206654 * x_1)))))) * (((((24.021055220734453 * exp((2.7079463462490683 + (-0.09023112760882873 * (-2.853922264819424 + (0.932495105440568 * x_4)))))) - (-149.65415597840786 * (-2.5428592207713114 + (0.8562284556356499 * x_2)))) - (5.968533227108065 * exp((-0.9535976215149156 + (0.5156693950346372 * (-2.5428592207713114 + (0.8562284556356499 * x_2))))))) - ((-121.0608300867043 * (-2.6977268572244775 + (0.8745901392683244 * x_0))) - (38.81731280312276 * (-2.853922264819424 + (0.932495105440568 * x_4))))) + (0.5637827741353276 * (((-45.49070943436283 * (-2.6977268572244775 + (0.8745901392683244 * x_0))) - ((-1.9766684158287058 * ((-3.5635370620943165 + (1.7939317028206654 * x_1)) * (-2.6977268572244775 + (0.8745901392683244 * x_0)))) - (18.869207279796186 * exp((1.4658663155187082 + (0.41769637021288475 * (-8.932695855907657 + (1.8116048195913816 * x_3)))))))) * (-6.658155354735376 * exp((-27.14581508985792 + (1.5267629113045422 * (-8.932695855907657 + (1.8116048195913816 * x_3)))))))))))
feynman_test_13,ok,5,256,4,BFGS,0.7714386994714467,0.007303800110223871,54,234.13,,0.001,(-0.008330475952775522 + (((-0.1326262626008733 * inv((-0.6447292430541993 + (0.08651962232545318 * (-2.6325494804343417 + (0.8669522048421392 * x_4)))))) + (0.052656579732815456 * (-2.6250159024465325 + (0.8809471830218581 * x_0)))) * inv((8.733034445177864 + (2.6027433943746816 * ((-2.6325494804343417 + (0.8669522048421392 * x_4)) * ((-0.04702073547778893 * (-1.746642865264792 + (0.5896839391773017 * x_3))) + (1.2421729313166407 * inv((1.0023134726036593 + (0.06548553367164683 * (-8.806647690247798 + (1.7455943517050234 * x_2)))))))))))))
feynman_test_14,ok,5,256,4,BFGS,0.5331226133585607,9.108369206792066,122,343.97,,0.001,(0.3196268599140121 + ((3.1153064148576757 * inv((3.366136152374514 + (38.02304171155525 * ((-2.4971016599479787 + (0.8755177320464741 * x_0)) * inv(((2.86521313666014 * inv((4.34621028596518 + (0.3644626904968583 * (inv((3.7334192812534512 + (0.43380906600403435 * (-2.7717036158853623 + (0.8910307375402117 * x_4))))) * (-1.8362504524212548 + (0.5886238536748217 * x_1))))))) - (33.46460336788854 * (((0.2790152984543185 * (-2.4971016599479787 + (0.8755177320464741 * x_0))) - (3.249281802307463 * (-2.7343051092784583 + (0.8676802164640326 * x_3)))) * (0.34834746829427954 * inv(((34.324346662665135 * ((-1.8362504524212548 + (0.5886238536748217 * x_1)) * inv((3.8688336015748224 + (0.1993055367417158 * (-2.7717036158853623 + (0.8910307375402117 * x_4))))))) - (0.35902894611068126 * ((inv((0.35302629082250914 + (0.3695178315655674 * (-2.82933830080293 + (0.9019774465276317 * x_2))))) * inv((0.07976468496307659 + (0.40031420221702985 * (-2.82933830080293 + (0.9019774465276317 * x_2)))))) * (3.6904840403916737 * (-2.7717036158853623 + (0.8910307375402117 * x_4))))))))))))))))) - inv((3.4920546589103765 + (0.42629816665821485 * (-2.7343051092784583 + (0.8676802164640326 * x_3)))))))
feynman_test_15,ok,4,64,2,BFGS,0.9125005429150075,0.3913172869572663,78,51.30,,0.001,(27.199448446495964 + ((-0.05665135872225659 * (-3.44398841134359 + (1.7062541540257399 * x_1))) + ((((0.6658495857241309 * (-2.6083629970816253 + (0.8614753242282561 * x_2))) - ((-0.03884318663214503 * inv((1.3837445726656905 + (1.4148731655421276 * (-2.775585808642215 + (0.2230513956628074 * x_0)))))) - (8.206045834641127 * inv(((0.1642905231832571 * inv((-0.44760490866007596 + (0.007786885514347789 * (-2.6083629970816253 + (0.8614753242282561 * x_2)))))) - inv((-24.912713788898515 + (7.222423596286388 * (-1.6328865507846893 + (0.5623491845950379 * x_3)))))))))) - (-12.726446981848625 * inv((9.783586728691748 + (0.8985636474361647 * (-2.775585808642215 + (0.2230513956628074 * x_0))))))) + (1.249625025207354 * (-1.6328865507846893 + (0.5623491845950379 * x_3))))))
feynman_test_16,ok,6,128,3,BFGS,0.9253806163134908,7.166667995783855,80,451.75,,0.001,(8.119352029622469 + ((1.4741324521090382 * (exp((1.514306906029474 + (0.5316255845576221 * (-2.5646829966487252 + (0.8976314789223115 * x_1))))) * ((0.722339806269197 * (-2.754039946388614 + (0.9247900733006543 * x_4))) - (((((51.690611123395655 * exp((-78.88441496183913 + (0.6680239444439224 * (-2.5646829966487252 + (0.8976314789223115 * x_1)))))) - (0.0918321309468022 * exp((3.98258092066858 + (-0.0636057919864651 * (-2.497958180791681 + (0.846442877452173 * x_5))))))) - (0.8844887883463635 * (-2.8339070085508693 + (0.8963785096562519 * x_3)))) - (1.387223269295725 * (-2.4906875140014773 + (0.8274788980025466 * x_0)))) - (0.6086882183404936 * (-2.497958180791681 + (0.846442877452173 * x_5))))))) - (-1.6914142707157565 * (-2.497958180791681 + (0.846442877452173 * x_5)))))
feynman_test_17,ok,6,256,4,BFGS,0.694254823488278,606.715188011233,109,368.58,,0.001,(-1.3211323015870233 + ((0.38080189245456 * (((0.6797797868344875 + (0.5698322700590772 * (-2.765478966339881 + (0.9329498472453334 * x_1)))))**2 * (-2.7108630841762187 + (0.8830372164530217 * x_4)))) + ((((((0.3087219717919705 * ((-6.722387138381312 + (0.32596559779998835 * (-2.781416348213264 + (0.8769741774113623 * x_3)))))**2) + (0.18048229035991442 * (3.2170795633695937 * ((28.1782405051328 + (16.542158248502837 * (-2.765478966339881 + (0.9329498472453334 * x_1)))))**2))) + (66.8427823931801 * ((1.1854012952066142 + (0.847657420397256 * (-2.609026883475403 + (0.9049875073710979 * x_0)))))**2)) + (6.094650889508069 * ((-0.7419474705428193 + (134.70205684142968 * ((-2.58308061810788 + (0.8667775591446114 * x_5)) * ((-0.012638851248171407 + (0.02850787780008492 * (-2.609026883475403 + (0.9049875073710979 * x_0)))))**2))))**2)) + (9.528103611231812 * ((4.522326466282674 + (2.3779701075690642 * (-2.58308061810788 + (0.8667775591446114 * x_5)))))**2)) * ((0.7686883872866936 + (0.4339068017501194 * (-2.7108630841762187 + (0.8830372164530217 * x_4)))))**2)))
feynman_test_18,ok,5,128,3,BFGS,0.8208809665199273,0.3294595260260881,43,485.59,,0.001,(0.3402007682418805 + (((0.282084588293623 * (-2.649399129385902 + (0.8900528640090624 * x_3))) + (2.816280708304884 * (inv((3.920156117246118 + (1.9856793392753227 * (-2.391519112253692 + (0.8163618698332834 * x_2))))) * (0.9635029969220776 * exp((-1.3139507420669752 + (-1.0325480943944663 * (-2.8325456789844874 + (0.8985308040340149 * x_0))))))))) - (-0.16369658546729693 * (-2.6338575830760558 + (0.8934994887606297 * x_4)))))
feynman_test_19,ok,6,128,3,BFGS,0.8740556029405977,5.545455860151015,62,453.11,,0.001,(1.581390980496995 + ((inv((0.2052387803163769 + (-0.08366639729891776 * (-2.586608786405093 + (0.8513854795762903 * x_5))))) * (((0.23401536874488002 * (-2.563942402759304 + (0.8359465135192651 * x_4))) - ((-0.4645316441228837 * exp((-0.3274006666982249 + (0.27320925070895297 * (-2.586608786405093 + (0.8513854795762903 * x_5)))))) - (-0.2229117857600341 * (-2.470148202109449 + (0.8643710414180056 * x_0))))) - (0.02056489675677663 * (-2.469934740574904 + (0.8197279678209497 * x_1))))) * (0.4667332618604362 * exp((1.662484749661961 + (0.8378515003197431 * (-2.5340806714331805 + (0.8433488361089256 * x_3))))))))
feynman_test_2,ok,6,256,4,BFGS,0.2902289030396549,1.5918388969984796,109,355.45,,0.001,(-0.03190879759226402 + (((((3.6937888948748494 * (-3.442291868563275 + (1.728032016896608 * x_2))) - (28.051707079461693 * inv((4.9708462146119 + (-1.5551043955126325 * ((-1.5805657668478423 + (0.5708335569588892 * x_4)) * (-1.6813708131974574 + (0.5715451023570847 * x_5)))))))) - (0.622913032755205 * (-3.374365183451518 + (1.6756185087337063 * x_3)))) + ((0.008146526634643915 * (-1.5805657668478423 + (0.5708335569588892 * x_4))) - (-1.454874840871717 * inv(((0.8896360817319751 * (-3.694453183714725 + (1.849845799738913 * x_0))) - (7.797413822764309 * (-3.484219578395549 + (1.7515960242856556 * x_1)))))))) * ((-0.005836229680167403 * inv((11.374668322449786 + (11.447843918981274 * (-1.6813708131974574 + (0.5715451023570847 * x_5)))))) - inv(((17.416844872235338 * inv((2.8066793154577203 + (0.3721113411378931 * (-3.694453183714725 + (1.849845799738913 * x_0)))))) - (1.6012596852532646 * ((-1.6813708131974574 + (0.5715451023570847 * x_5)) * inv((0.3158829342081264 + (2.3063675627021354 * (-1.6813708131974574 + (0.5715451023570847 * x_5))))))))))))
feynman_test_20,ok,7,128,3,BFGS,0.6973029665436388,2.2433897740486364,113,416.40,,0.001,(1.0872581080436357 + (((16.89537937811427 * exp((-4.337287694880306 + (5.133535438865636 * (-2.5052288861366203 + (0.8487810534637035 * x_1)))))) - (1.1659605701297147 * ((-2.4913618241411206 + (0.870112794150215 * x_0)) * ((-2.6907610883925144 + (0.890707011566884 * x_4)) * (-1.6532529969200138 + (0.5406303341028174 * x_6)))))) * (1.3181927397424134 * (((-3.6683731556017243 * (-2.6907610883925144 + (0.890707011566884 * x_4))) + ((5.851277984672969 * exp((0.5340050210670961 + (1.357137985724986 * (-2.783570439639793 + (0.9233358890323494 * x_5)))))) - ((-1.5037305919565727 * exp((0.18609068913857418 + (-0.21926084569737336 * ((-2.7376235059154497 + (0.8673671831208826 * x_2)) * (-1.6532529969200138 + (0.5406303341028174 * x_6))))))) - exp((-15.76838302390685 + (-4.297521319306648 + (11.874876593965759 * (-2.5052288861366203 + (0.8487810534637035 * x_1))))))))) * (0.046161847501874326 * exp(((-23.48379275813629 * exp((-0.5657495595972428 + (0.9062410901054792 * (-2.4913618241411206 + (0.870112794150215 * x_0)))))) - (1.8079572140008624 * (-2.783570439639793 + (0.9233358890323494 * x_5))))))))))
feynman_test_3,ok,4,64,2,BFGS,0.9060848711689959,0.5965127552608196,106,38.44,,0.001,(-1.8478452812521327 + (((0.07223224428329873 * (-16.172015121786515 + (3.5941604003366345 * x_2))) + (-0.7943876310928731 * exp((1.224446286770814 + (0.42759205651931476 * (-3.471159570853373 + (1.6737506595930596 * x_0))))))) + (((1.619405070245712 * (((-0.00591177983401478 * inv(((5.097980636534908 * (-15.032047874287718 + (3.353815118292767 * x_3))) + (7.707982577171091 * exp((0.6074960775357301 + (4.0095325962617725 * (-16.172015121786515 + (3.5941604003366345 * x_2))))))))) + (0.053145529810698235 * exp((-0.9443249032122532 + (-3.046197297271087 * (-15.032047874287718 + (3.353815118292767 * x_3))))))) * exp((1.0433595570368328 + (3.862614816829907 * (-15.032047874287718 + (3.353815118292767 * x_3))))))) + ((9.803336322473799 * inv((24.322735421316594 + (2.003207893192009 * (-16.172015121786515 + (3.5941604003366345 * x_2)))))) - (-2.381096811826009 * exp((-9.499103175620586 + (0.09493106516928485 * (-15.032047874287718 + (3.353815118292767 * x_3)))))))) + (-1.4080326615820224 * (-4.859006065813082 + (1.6427931891012966 * x_1))))))
feynman_test_4,ok,5,64,2,BFGS,0.9361937034707859,0.12754195153974934,32,42.58,,0.001,(1.6001029974423364 + ((0.23781192989622849 * (-8.409856081703799 + (0.8421415637065467 * x_1))) - (0.8638826723213162 * ((0.1561566938888974 * (-3.434758293955252 + (1.7338496667716403 * x_0))) + (-0.3201757545185267 * inv((0.2282538158355194 + (0.04878199941538519 * (-3.434758293955252 + (1.7338496667716403 * x_0))))))))))
feynman_test_5,ok,4,64,2,BFGS,0.9858140561488288,0.36747968992720415,117,87.36,,0.001,(0.2283078065955933 + (((0.31200361630488327 * (-3.5715645968617267 + (1.7740534831014714 * x_3))) + (0.5913147270868588 * exp((0.24663952865087252 + (0.39735797717849053 * (-3.463507310340305 + (1.7558292590522568 * x_1))))))) - ((-34.57236197187902 * (inv((8.116337519729566 + (1.1865465425411656 * inv((1.8310979432303007 + (0.9088326712041712 * (-3.23468266994482 + (1.6591241874943665 * x_0)))))))) * (((0.002653982986683772 * inv((0.03717777196480941 + (-0.018494767082447246 * (-3.5715645968617267 + (1.7740534831014714 * x_3)))))) + (4.835512220839178 * inv(((0.05528136189627342 * (-3.5243486716001864 + (1.7355707966666627 * x_2))) + (((0.470693782340206 * exp((0.2713475373241885 + (0.1488768793970069 * (-3.463507310340305 + (1.7558292590522568 * x_1)))))) + (0.0643842741276181 * (-3.463507310340305 + (1.7558292590522568 * x_1)))) + (0.894970534373732 * exp((0.09612144931045899 + (-0.36297482291365035 * (-3.23468266994482 + (1.6591241874943665 * x_0))))))))))) - (1.041625462372242 * exp((0.48056263511388075 + (0.30902876283730185 * (-3.5715645968617267 + (1.7740534831014714 * x_3))))))))) - (-3.5715645968617267 + (1.7740534831014714 * x_3)))))
feynman_test_6,ok,7,256,4,BFGS,0.8019331718484076,0.22801422825610024,56,195.77,,0.001,(1.1096652520873778 + ((((1.8962910978444012 * exp((0.5242704939380001 + (2.2049894438604207 * (-3.495416236538771 + (1.7382917673746647 * x_1)))))) - (-4.022531200484453 * (1.9073528749488164 + (-3.1722061324324953 * (-3.464097052656947 + (1.740799776652784 * x_5)))))) * exp(((-1.7858746648181723 * (-3.464097052656947 + (1.740799776652784 * x_5))) - (1.3601896018347746 * (-3.449152718312042 + (1.6976979855860372 * x_4)))))) * (0.000303161826758536 * exp((-0.06927790529753977 + (-0.7656371380640072 * (-3.51997998884813 + (1.7280743807208145 * x_2))))))))
feynman_test_7,ok,5,32,1,BFGS,0.9583391658089345,0.23896443495373107,69,14.70,,0.001,(0.7674406403497042 + (((0.7530859387812794 * (-4.01008885957154 + (1.9368236560367404 * x_0))) - (-1.65448624683965e-05 * inv((3.3779936739864875e-06 + (-5.700590394332603e-07 * (-3.5817515635104775 + (1.71294374453043 * x_1))))))) - ((-0.07954655678717272 * (-3.6016316191425464 + (1.7889994255916244 * x_4))) - (0.7270949963553643 * (inv((26.55316538446433 + (7.710860231105771 * (-3.5817515635104775 + (1.71294374453043 * x_1))))) * ((0.2841163593802063 * inv((2.4600963630019574 + (83.28466111540027 * (-4.01008885957154 + (1.9368236560367404 * x_0)))))) - (-0.1216435789851271 * inv((47.672743444314776 + (55.124164173879734 * (-5.4674033515100415 + (3.6309111090818504 * x_2))))))))))))
