dataset,status,n_features,refinement_type,r2,rmse,complexity,complexity_original,complexity_simplified,seconds,error,noise_strength,expr,expr_simplified
344_mv,ok,10,NoRef,0.9707732477579419,1.6379249163061513,113,113,113,20.633491277694702,,0.01,((((1.31 + (-0.08262425328176871 + (0.3485338209019501 * x_0))) * (-0.557 + (0.00979 * inv((((0.00722 + (0.027100000000000003 * inv((-0.011800000000000001 + (8.731675768609247 + (0.6975312065809712 * x_1)))))) * (((-9.0 + (-0.00047999999999999996 * arctan((-4.3 + (-0.6964409092807232 + (1.5476464650682737 * x_2)))))) * (-0.67 + (-23.7 * (-19.94909374672912 + (0.018109774499670123 * x_9))))) - (0.06420000000000001 + (26.900000000000002 * inv((-3.0100000000000002 + (0.005 * (-0.7257530966188903 + (2.1036321641127254 * x_6))))))))) - ((-3.99 + (-0.00877 * (-2.4616167895905274 + (0.008477159847985765 * x_8)))) + (0.0199 + (42.0 * inv(((-8.16 + (-0.0060799999999999995 * inv((-62.5 + (0.0644 * (1.3389884173455886 + (0.3190495684869531 * x_3))))))) - (0.029900000000000003 + (0.00292 * (0.07176828705486599 + (1.6917112741967857 * x_4)))))))))))))) * (-2.84 + (0.00456 * (-0.5619514869490163 + (2.341464528954235 * x_7))))) + ((-0.098 + (0.0785 * (0.9175113942281458 + (0.09481017314613248 * x_5)))) * (75.8 + (-40.4 * arctan((((0.09980000000000001 + (-0.06290000000000001 * (-0.08262425328176871 + (0.3485338209019501 * x_0)))) * (-18.1 + (-0.217 * (0.07176828705486599 + (1.6917112741967857 * x_4))))) - (0.00962 + (-2.99 * (-0.5619514869490163 + (2.341464528954235 * x_7)))))))))),(-0.557 + 0.00979/(7.434469186683516e-5*x_8 + (0.00722 + 0.027100000000000003/(0.6975312065809712*x_1 + 8.719875768609247))*((472.1235217974801 - 0.4292016556421819*x_9)*(-0.00047999999999999996*atan(1.5476464650682737*x_2 - 4.996440909280723) - 9.0) - 0.06420000000000001 - 26.900000000000002/(0.010518160820563627*x_6 - 3.0136287654830947)) + 3.9485116207552913 - 42.0/(-0.004939796920654614*x_4 - 8.1901095633982004 - 0.0060799999999999995/(0.02054679221055978*x_3 - 62.413769145922944))))*(0.3485338209019501*x_0 + 1.227375746718231)*(0.01067707825203131*x_7 - 2.842562498780487) + (75.8 - 40.4*atan(7.000978941573163*x_7 + (0.1049970655314233 - 0.02192277733473266*x_0)*(-0.36710134650070249*x_4 - 18.11557371829091) - 1.689854945977559))*(0.0074425985919714*x_5 - 0.02597535555309056)
485_analcatdata_vehicle,ok,4,NoRef,0.48483200639603086,201.9483416040308,52,52,52,12.2723970413208,,0.01,((-0.0302 + (0.018400000000000003 * (-1.0 + (2.0 * x_0)))) * ((72.10000000000001 + (-0.193 * (((((-0.0864 + (-50.6 * (-1.0 + (2.0 * x_2)))) + ((-0.00113 + (-0.622 * (-1.0 + (2.0 * x_2)))) - (0.251 + (0.00842 * (-1.4638501094227998 + (0.5855400437691199 * x_3)))))) - (-7.3 + (-0.0332 * (-1.0 + (2.0 * x_2))))) * (-0.00406 + (7.75 * sin((0.152 + (3.7800000000000002 * (-1.0 + (2.0 * x_1)))))))))**2)) + ((-0.681 + (-0.00741 * inv((7.78 + (-76.7 * (-1.0 + (2.0 * x_1))))))) - ((72.5 + (0.044800000000000006 * (-1.4638501094227998 + (0.5855400437691199 * x_3)))) + (-6.19 + (5.43 * (-1.0 + (2.0 * x_1)))))))),(0.036800000000000006*x_0 - 0.048600000000000004)*(-10.86*x_1 - 0.026232193960856575*x_3 - 0.193*(7.75*sin(7.5600000000000004*x_1 - 3.6280000000000002) - 0.00406)**2*(-102.3776*x_2 - 0.00493024716853599*x_3 + 58.162595617921344)**2 + 10.604580484902153 - 0.00741/(84.48 - 153.4*x_1))
519_vinnie,ok,2,NoRef,0.6573140929904049,1.7718778754923001,18,18,18,17.87421464920044,,0.01,((-0.0005 + (6.4 * (-3.050344651934337 + (0.22536717044213794 * x_1)))) - ((((((-0.444 * tan((-5.92 + (-8.540000000000001 * (-128.04990782468957 + (1.4940774496784266 * x_0)))))) - (0.057600000000000005 + (-0.0021999999999999997 * (-128.04990782468957 + (1.4940774496784266 * x_0))))) + (-5.7700000000000005 + (-0.00226 * (-128.04990782468957 + (1.4940774496784266 * x_0))))) + (-0.7240000000000001 + (0.0517 * (-3.050344651934337 + (0.22536717044213794 * x_1))))) - (0.196 + (5.17 * (-3.050344651934337 + (0.22536717044213794 * x_1))))) - (-0.04 + (-9.67 * (-3.050344651934337 + (0.22536717044213794 * x_1)))))),8.964464698070583e-5*x_0 + 0.41654614112820364*x_1 - 0.444*tan(12.759421420253765*x_0 - 1087.626212822849) + 1.0614649853602826
522_pm10,ok,7,BFGS,-0.019165318102374762,0.8796961786170207,64,66,64,17.37548041343689,,0.01,((((0.0005680907860551232 * (-7.079162907839687 + (0.987710095069961 * x_0))) * (46.09999872172709 + (0.0005001714755245391 * (-1.7456009505041916 + (0.5312236624740025 * x_2))))) + (((0.002659727190236822 + (0.009076368298515611 * (-1.6816570543158895 + (0.011591759038935135 * x_4)))) - (0.0011602728097631777 + (0.7820729004213648 * log((0.08427863926058748 + (0.0038891965586268728 * (-1.7456009505041916 + (0.5312236624740025 * x_2)))))))) - ((0.005665494027586898 + (0.0013601357758267483 * ((-4.870035540649821 + (19.29979993552792 * abs((0.08086921851402083 + (-6.2293793191439395 * sin((0.02597027696063976 + (65.70017810660894 * (-0.19671235889801858 + (0.1523720850826871 * x_1)))))))))))**2)) * (-0.02844371463059751 + (-0.00014837580204515258 * (-1.5591481867057306 + (0.005027969450348218 * x_6))))))) + (0.8424497271902369 + (0.08712278356866673 * ((-0.3850171769875734 + (-1.2695888177544659 * (-0.12981253370068688 + (0.9947320404949649 * x_3)))))**2))),0.00010521107426502264*x_4 + (0.0005611090043028746*x_0 - 0.00402160722092692)*(0.0002657029230931716*x_2 + 46.099125621923999) + 0.08712278356866673*(1.26290067527449*x_3 + 0.22020863579680658)**2 + (7.4602899985394182e-7*x_6 + 0.028212374767887802)*(0.0013601357758267483*(19.29979993552792*Abs(6.2293793191439395*sin(10.01087312840791*x_1 - 12.898066738410361) - 0.08086921851402083) - 4.870035540649821)**2 + 0.005665494027586898) - 0.7820729004213648*log(0.002066033239955054*x_2 + 0.077489654051150779) + 0.82868584279394266
523_analcatdata_neavote,ok,2,NoRef,0.8606012754520905,1.4740163772134742,42,42,42,7.1780383586883545,,0.01,((5.4 + (-0.0228 * ((-0.14 + (0.055600000000000004 * (-32.42453434284643 + (3.268602252303068 * x_1)))))**2)) - ((-0.00015999999999999999 + (0.771 * tan((-90.10000000000001 + (-49.9 * (-1.1000004629242885 + (1.0091747366277877 * x_0))))))) - ((-0.00242 + (0.897 * arctan((0.0023599999999999997 * (-32.42453434284643 + (3.268602252303068 * x_1)))))) + ((0.0054399999999999995 + (-3.52 * (-1.1000004629242885 + (1.0091747366277877 * x_0)))) + (0.08900000000000001 + (0.07590000000000001 * log((98.8 + (0.0728 * (-1.1000004629242885 + (1.0091747366277877 * x_0))))))))))),-3.5522950729298127*x_0 - 0.0228*(0.18173428522805059*x_1 - 1.9428041094622616)**2 + 0.07590000000000001*log(0.073467920826502948*x_0 + 98.719919966299109) + 0.771*tan(50.357819357726605*x_0 + 35.209976900078016) + 0.897*atan(0.0077139013154352395*x_1 - 0.076521901049117565) + 9.3641816294934959
529_pollen,ok,4,NoRef,0.5634876501305351,2.2334113009252277,22,22,22,15.745525121688843,,0.01,(((-0.1 + (-6.0 * (-0.14240534481180597 + (0.1466357845322108 * x_0)))) + (-0.01 + (-4.5 * (0.13411228300539055 + (0.09366364070564696 * x_3))))) - ((0.01 + (-2.0 * sin((99.0 * (-0.030628056605373096 + (0.1278483556294714 * x_2)))))) + (0.01 + (-0.9 * (0.008717172475124766 + (0.20153683119485272 * x_1)))))),-0.8798147071932648*x_0 + 0.18138314807536745*x_1 - 0.4214863831754113*x_3 + 2.0*sin(12.65698720731767*x_2 - 3.0321776039319365) + 0.12877225057419063
537_houses,ok,8,BFGS,0.49107628030404993,71402.7168902316,68,68,68,20.172141790390015,,0.01,(((-98.19991157395187 + inv((-0.9413784367878371 + (-0.9429939928339571 * (-1931.3382469098758 + (51.06894768888684 * x_6)))))) - ((99.69991157395187 + (52.99984577806644 * (-1.516023044552607 + (0.4819862123055841 * x_0)))) + ((7.209911573951866 + (2.1900195815629084 * (-4.071076517823106 + (0.09225190387090654 * x_1)))) - (0.0004884260481337134 + (0.001366199924509299 * (-1.5066316366506536 + (0.0007951087204436459 * x_2))))))) * ((-79.09997936376121 + (-60.49998599108199 * (-1.2807665932048524 + (0.0031092227789157063 * x_5)))) + ((-7.061082341953189 + (84.59962440455857 * arctan((0.2848982025501145 + (-7.883455593503397e-05 * cos((((-54.399267438008245 + (-48.49881187503519 * (-1.616400063304611 + (0.0017131956155851734 * x_4)))) + (1.2507325619917573 + (0.5111230307459769 * (-1.2904738757872565 + (0.0029224672776394607 * x_3))))) - (-9.880732561991758 + (-67.60017945287758 * inv((3.9470241092178258 + (0.07966033238126637 * (-1.2807665932048524 + (0.0031092227789157063 * x_5)))))))))))))) * (-51.89954754269454 + (15.599958290771086 * sin((-0.0387932475590425 + (-97.19089742702913 * (4732.105772728812 + (38.70787762899494 * x_7)))))))))),(-0.18810793456755325*x_5 + (-15.599958290771086*sin(3762.053364257643*x_7 + 459917.6455643859) - 51.89954754269454)*(-84.59962440455857*atan(7.883455593503397e-5*cos(0.0014937403322030255*x_3 - 0.08308795186540043*x_4 + 34.466089352489682 + 67.60017945287758/(0.00024768172001582985*x_5 + 3.8449978167003051)) - 0.2848982025501145) - 7.061082341953189) - 1.6136184170218342)*(-25.54519491935035*x_0 - 0.20203347591374439*x_1 + 1.086277473846794e-6*x_2 - 115.84657980647927 + 1/(1820.2989865296909 - 48.15771089097189*x_6))
547_no2,ok,7,BFGS,-0.22372718397258473,0.8162137061973386,80,80,80,16.49710512161255,,0.01,(4.39 + (-48.6 * sin(((-0.00534 + (-0.00249 * cos((-0.040600000000000004 + (-9.42001500808415 * exp((-0.16685862384730377 + (67.40016508886833 * ((0.9465937405123522 + (-0.12636174384038465 * (-1.8397826257177994 + (0.14854926327959622 * x_5)))))**2)))))))) * (((9.999999999999999e-05 + (1.36 * arctan((0.048600000000000004 + (8.98 * sin(((-0.8230000000000001 + (-0.5630000000000001 * sqrt((59.2 + (-1.5089883784697682 + (0.0049762181060208684 * x_6)))))) * ((0.15 + (-0.012900000000000002 * (-0.1634556815138494 + (0.9729504782544822 * x_3)))) * (-4.5 + (-70.4 * inv((-0.00037999999999999997 + (-0.462 * (-1.664176255098275 + (0.011106799904836887 * x_4))))))))))))))) + ((0.0941 + (-0.65 * (-0.16485779278081106 + (0.16091536708568774 * x_1)))) - (0.252 + (0.936 * (-1.593513108814246 + (0.5093537168700765 * x_2)))))) - (3.11 + (-1.85 * (-6.654222247738914 + (0.9476037076783185 * x_0))))))))),4.39 - 48.6*sin((-0.00249*cos(7.9723400577279463*exp(67.40016508886833*(1.179071881385295 - 0.018770943954214195*x_5)**2) + 0.040600000000000004) - 0.00534)*(1.753066859204889*x_0 - 0.10459498860569703*x_1 - 0.4767550789903916*x_2 + 1.36*atan(8.98*sin((-4.5 - 70.4/(0.76846942985540308 - 0.005131341556034642*x_4))*(0.15210857829152865 - 0.012551061169482822*x_3)*(-0.5630000000000001*sqrt(0.0049762181060208684*x_6 + 57.691011621530235) - 0.8230000000000001)) + 0.048600000000000004) - 13.97942532315933))
556_analcatdata_apnea2,ok,3,NoRef,0.15998281550891136,2808.724871536736,64,54,64,18.423007488250732,,0.01,((0.541 + (-0.0863 * ((0.0023799999999999997 + (-3.37 * arctan(((-0.0033399999999999997 + (-0.0049499999999999995 * (-1.9639610121239315 + (0.4364357804719848 * x_2)))) + (-4.61 + (0.009689999999999999 * sqrt((7.08 + (-0.00882 * (-1.414213562373095 + (0.7071067811865475 * x_0))))))))))))**2)) - (0.0485 + (-54.6 * ((0.458 + (-0.393 * inv((-0.113 + (-8.120000000000001 * exp((0.058 + (6.79 * tan((-0.025500000000000002 + (-37.300000000000004 * (-1.414213562373095 + (0.7071067811865475 * x_1))))))))))))))**3))),-0.0863*(3.37*atan(0.0021603571133363245*x_2 - 0.009689999999999999*sqrt(7.092473363620131 - 0.006236681810065349*x_0) + 4.6036183929899869) + 0.0023799999999999997)**2 + 0.4925 + 54.6*(0.444754*exp(6.79*tan(26.375082938258225*x_1 - 52.724665876516449)) + 3.941037680446732)**3/(0.113*exp(6.79*tan(26.375082938258225*x_1 - 52.724665876516449)) + 8.604885765167536)**3
557_analcatdata_apnea1,ok,3,BFGS,-0.009234217554241475,3106.145705675376,52,52,52,14.318310022354126,,0.01,(4.019414197994734 + (55.93946376055639 * sqrt((1.177714131188762 + (78.7437542942993 * log((6.621291778142085 + (24.205353609095006 * sqrt((13.91485777784239 + (34.7 * exp((((53.6 + (1.1 * (-1.9639610121239315 + (0.4364357804719848 * x_2)))) + (0.0989 + (0.00411 * (-1.9639610121239315 + (0.4364357804719848 * x_2))))) - (0.0889 + (28.1 * ((3.38 + (9.1 * cos(((0.0092 + (0.001 * (-1.414213562373095 + (0.7071067811865475 * x_1)))) + (-0.42500000000000004 + (-9.38 * (-1.414213562373095 + (0.7071067811865475 * x_0)))))))))**2))))))))))))))),55.93946376055639*sqrt(78.7437542942993*log(24.205353609095006*sqrt(7.6053622293185941e+23*exp(0.4818731095769232*x_2 - 28.1*(9.1*cos(-6.632661607529816*x_0 + 0.0007071067811865475*x_1 + 12.848109001497259) + 3.38)**2) + 13.91485777784239) + 6.621291778142085) + 1.177714131188762) + 4.019414197994734
561_cpu,ok,7,NoRef,0.9482215401647495,35.75877029131654,47,47,47,18.544313430786133,,0.01,(4.0 + (0.006 * ((((0.9 + (-16.0 * (-0.6323138508124196 + (0.02430107036173788 * x_4)))) + (-99.0 + (-16.0 * (-0.7539783429454673 + (0.00025457276565311854 * x_2))))) - (((9.0 + (-0.7169976175893781 + (0.03797656872825096 * x_6))) + (0.2 + (0.7000000000000001 * (-0.7047263654341995 + (0.14485639577270287 * x_5))))) * ((1.0 + (4.0 * (-1.0157486231470525 + (8.41758769093056e-05 * x_3)))) + (0.01 + (0.6 * inv(((-5.0 + (13.0 * (-2.133033539448027 + (0.13828418408090937 * x_0)))) + (-0.1 + (-0.3 * (-0.7692023071461158 + (0.003791788953692772 * x_1))))))))))))**2)),0.006*(0.0040731642504498966*x_2 + 0.3888171257878061*x_4 - (-0.000336703507637222*x_3 + 3.05299449258821 + 0.6/(-1.7976943930518218*x_0 + 0.001137536686107832*x_1 + 32.59867532068052))*(0.10139947704089202*x_5 + 0.03797656872825096*x_6 + 7.989693926606682) + 75.91932489987381)**2 + 4.0
564_fried,ok,10,BFGS,0.700791237521706,2.694836622418031,64,62,64,24.539884328842163,,0.01,((0.09999834638979198 + (3.199984809006904 * (-1.7072590503875993 + (3.406682733645306 * x_3)))) + ((8.999998346389791 + (1.3999926702507453 * (-1.7104407863161182 + (3.5565645061896443 * x_4)))) + ((0.08894941869688629 + (-0.03939121661455611 * abs((-0.5999722026207956 + (-1.962363239855984 + (3.5856659102912434 * x_1)))))) * ((89.99999949822868 + (49.99999902697742 * (-1.773506662490512 + (3.508247186303262 * x_0)))) + (0.009999498228681155 + (0.0018186521148709882 * (((0.009999795383156068 + (-59.99999932171428 * (-1.6828104573254623 + (3.7222908179660887 * x_2)))) + (8.999999795383156 + (-5.999998727427716 * inv(((0.29985315573920507 + (5.99988114910874 * (-1.9240942347694134 + (3.69350448997641 * x_9)))) + ((-0.010146844260794907 + (0.3001844818053831 * (-1.607933134680659 + (3.167467366535192 * x_8)))) + ((-0.010146844260794907 + (0.6001774420091579 * (-1.720003460115014 + (3.637178355927193 * x_5)))) + ((-0.010146844260794907 + (3.0001894922901755 * (-1.796837581375697 + (3.5565800417739046 * x_7)))) + (-0.2001468442607949 + (0.0032444206271777212 * (-1.8698296358353992 + (3.6196322750179175 * x_6)))))))))))))**2)))))),10.90133299677109*x_3 + 4.9791642399394635*x_4 - (0.03939121661455611*Abs(3.5856659102912434*x_1 - 2.56233544247678) - 0.08894941869688629)*(175.4123559015594*x_0 + 0.0018186521148709882*(223.33744655318861*x_2 - 109.97862588886775 + 5.999998727427716/(2.182952401791457*x_5 + 0.011743609615866354*x_6 + 10.670414069819022*x_7 + 0.9508245500588281*x_8 + 22.160587963558*x_9 - 18.386974546191605))**2 + 1.33466759759379) + 1.2421891027592259
579_fri_c0_250_5,ok,5,NoRef,0.6029966814336023,0.6209413328350424,32,32,32,11.315460920333862,,0.01,((-0.2 + (0.3 * (0.005461379359663086 + (0.9984585108671526 * x_4)))) + ((-0.1 + (0.7000000000000001 * (-0.06946253611908115 + (1.0023314177985747 * x_3)))) + (0.01 + (1.3 * cos(((0.7000000000000001 + (-0.9 * (-0.02274143198027288 + (1.0121437364720292 * x_1)))) + ((0.07 + (-0.8 * (-0.013457740978846304 + (0.9847731451468804 * x_0)))) + (0.3 + (-0.006999999999999999 * ((0.01 + (-8.2 * (0.002356872848593581 + (1.0237945973760811 * x_2)))))**2))))))))),0.70163199245900238*x_3 + 0.2995375532601458*x_4 + 1.3*cos(0.7878185161175044*x_0 + 0.9109293628248263*x_1 + 0.006999999999999999*(8.3951156984838643*x_2 + 0.009326357358467363)**2 - 1.1012334815653227) - 0.3369853614754579
591_fri_c1_100_10,ok,10,NoRef,0.5264820345559348,0.684677136729559,57,57,57,26.33929467201233,,0.01,((-0.1 + (1.2 * sin((-1.6 * (-3.2198895784854976e-09 + (1.00503782205916 * x_1)))))) + ((0.01 + (0.4 * (2.134112838164798e-09 + (1.0050378109985483 * x_3)))) + (0.01 + (-0.6 * sin(((0.006 + (0.02 * (5.279121260744071e-09 + (1.0050378172397734 * x_8)))) + ((0.01 + (0.02 * (-2.2838751521040537e-09 + (1.0050378162329852 * x_5)))) + ((0.02 + (0.02 * (-6.364898005776579e-10 + (1.0050378226906627 * x_9)))) + ((0.01 + (2.0 * (2.8080432239977528e-09 + (1.0050378175357129 * x_0)))) + (-0.3 + (-0.001 * inv(((0.09000000000000001 + (0.030000000000000002 * (-2.3025954316862416e-09 + (1.0050378109487454 * x_7)))) + ((0.060000000000000005 + (0.060000000000000005 * (-6.294696838797298e-10 + (1.0050378125173551 * x_2)))) + ((0.060000000000000005 + (0.060000000000000005 * (1.020255702066691e-09 + (1.005037815122467 * x_4)))) + (0.030000000000000002 + (-0.2 * (-9.126140610221942e-10 + (1.0050378224669032 * x_6))))))))))))))))))),0.40201512439941934*x_3 - 1.2*sin(1.60806051529466*x_1 - 5.1518233255767964e-9) - 0.6*sin(2.0100756350714258*x_0 + 0.020100756324659704*x_5 + 0.020100756344795468*x_8 + 0.020100756453813254*x_9 - 0.25399999433673841 - 0.001/(0.060302268751041311*x_2 + 0.060302268907348026*x_4 - 0.20100756449338065*x_6 + 0.030151134328462364*x_7 + 0.24000000013689213)) - 0.07999999914635487
593_fri_c1_1000_10,ok,10,NoRef,0.3702799058990538,0.7868762503197814,55,55,55,20.770447254180908,,0.01,((-0.2 + (1.2 * cos(((0.9 + (2.0 * (0.03184790765809063 + (1.0100220814643854 * x_1)))) + (0.060000000000000005 + (0.5 * (-0.16354271824973488 + (0.9842858800610822 * x_2)))))))) + ((0.01 + (0.005 * (-0.031232891696203968 + (1.0079763143256126 * x_0)))) * ((0.030000000000000002 + (50.0 * (-0.10952305202408649 + (0.9907329152448134 * x_3)))) + (0.01 + (47.4 * cos(((0.07 + (-0.9 * (0.050220707802833754 + (1.0091533137436086 * x_8)))) + ((0.02 + (0.9 * (0.01810045940385405 + (1.0151432151143167 * x_5)))) + ((0.02 + (0.9 * (0.009250498393228406 + (1.0116206136929107 * x_7)))) + ((0.02 + (0.060000000000000005 * (-0.1223375680664318 + (1.011933155780458 * x_4)))) + ((0.07 + (0.060000000000000005 * (0.04860705755687076 + (0.9906127943356936 * x_9)))) + (0.07 + (9.0 * (0.01280861499107831 + (0.9931663952687514 * x_6))))))))))))))),(0.0050398815716280631*x_0 + 0.0098438355415189804)*(49.53664576224067*x_3 + 47.4*cos(0.060715989346827485*x_4 + 0.91362889360288505*x_5 + 8.938497557418763*x_6 + 0.91045855232361965*x_7 - 0.90823798236924776*x_8 + 0.059436767660141621*x_9 + 0.36027092928395498) - 5.4361526012043245) + 1.2*cos(2.0200441629287708*x_1 + 0.4921429400305411*x_2 + 0.94192445619131385) - 0.2
594_fri_c2_100_5,ok,5,NoRef,0.18812908276434315,0.8965222778429971,84,84,84,7.4342968463897705,,0.01,(((0.0036 + (-0.8440000000000001 * abs(((-0.062000000000000006 + (-0.0796 * sqrt((99.10000000000001 + (0.5800000000000001 * ((-2.56 + (8.88 * (2.8870194710416236e-09 + (1.0050378286556427 * x_2)))))**2))))) - ((((0.00458 + (0.00568 * inv((0.00633 + (0.00033999999999999997 * (-2.5740396230235096e-09 + (1.0050378181358313 * x_0))))))) - (4.18 + (1.6 * (1.4789027717446586e-09 + (1.005037819531248 * x_1))))) - ((-0.00052 + (-0.025300000000000003 * abs((0.00484 + (-2.5740396230235096e-09 + (1.0050378181358313 * x_0)))))) * (46.5 + (-0.7220000000000001 * sin((0.00852 + (-5.17 * (-5.056086547415916e-09 + (1.0050378116639687 * x_3))))))))) + (-0.00145 + (0.34700000000000003 * (2.3236557527311636e-09 + (1.0050378111926093 * x_4))))))))) + (0.051800000000000006 + (0.00925 * abs((-0.003 + (-55.5 * (2.8870194710416236e-09 + (1.0050378286556427 * x_2)))))))) - (0.0551 + (-1.03 * log((3.94 + (0.893 * (-5.056086547415916e-09 + (1.0050378116639687 * x_3)))))))),1.03*log(0.89749876581592406*x_3 + 3.939999995484915) + 0.00925*Abs(55.77959949038817*x_2 + 0.0030001602295806429) - 0.8440000000000001*Abs(-1.608060511249997*x_1 + 0.34874812048383546*x_4 + 0.0796*sqrt(0.5800000000000001*(8.924735918462108*x_2 - 2.5599999743632672)**2 + 99.10000000000001) + (0.7220000000000001*sin(5.1960454863027181*x_3 - 0.00852002613996745) + 46.5)*(0.025300000000000003*Abs(1.0050378181358313*x_0 + 0.0048399974259603767) + 0.00052) - 4.1148700015599356 + 0.00568/(0.00034171285816618261*x_0 + 0.0063299999991248262)) + 0.00030000000000000274
595_fri_c0_1000_10,ok,10,NoRef,0.7293484029092483,0.5492902234921517,71,71,71,19.331649780273438,,0.01,(((0.3 * (0.023677204900816835 + (1.0365983191687715 * x_4))) - (((0.032 + (0.0689 * (0.08331357934160229 + (1.0244910011465165 * x_0)))) * (-7.49 + (2.13 * (0.08331357934160229 + (1.0244910011465165 * x_0))))) - (((0.505 * (-0.1211406374101396 + (1.023594826503582 * x_3))) + (0.0344 + (-0.626 * cos(((-0.336 + (0.0019299999999999999 * (0.0710289511872284 + (0.9995744991233574 * x_7)))) * ((0.366 + (-0.00945 * (-0.018095961115013614 + (1.0387664339348464 * x_5)))) + ((((-0.00439 + (4.97 * (0.02614878476186862 + (1.0238590584883367 * x_2)))) - (0.00266 + (-0.00647 * (0.011813355667839568 + (0.9979701604705712 * x_8))))) - (0.272 + (-0.06290000000000001 * inv((0.028 + (0.00731 * (-0.04354630810283682 + (1.0225112857000962 * x_6)))))))) + (0.06280000000000001 + (-0.387 * exp((-4.39 + (5.82 * (-0.06702131565911112 + (0.9599333061403312 * x_1)))))))))))))) + (0.00485 + (0.014400000000000001 * (-0.010207914156323272 + (0.9840604732257373 * x_9))))))) + (-0.00079 + (0.534 * (-0.06702131565911112 + (0.9599333061403312 * x_1))))),0.5126043854789369*x_1 + 0.5169153873843089*x_3 + 0.31097949575063144*x_4 + 0.014170470814450618*x_9 - (0.07058742997899499*x_0 + 0.0377403056166364)*(2.18216583244208*x_0 - 7.312542076002387) - 0.626*cos((0.0019291787833080797*x_7 - 0.33586291412420867)*(5.0885795206870331*x_2 - 0.0098163428006842985*x_5 + 0.006456866938244596*x_8 - 0.00324904346933366*exp(5.586811841736728*x_1) + 0.27995689951019482 + 0.06290000000000001/(0.0074745574984677029*x_6 + 0.02768167648776826))) - 0.051549236947691843
